arxiv_id_clean,title,subfield_kw,release_month,release_year,upvotes,citation_count,influential_citations,age_months,attention_resid_pct,impact_resid_pct,label,max_prior_papers_true_w99,max_years_active,tierB_resolved,max_hindex,last_author_hindex,n_authors,has_github,num_comments,citation_repaired,ai_keywords
2502.04270,PILAF: Optimal Human Preference Sampling for Reward Modeling,Reasoning/RL,2025-02,2025,12,17.0,1.0,16.064388961892245,0.40955571227080395,0.4265691114245416,neutral,15.0,12.0,True,11.0,4.0,5.0,0,2,0,Reinforcement Learning from Human Feedback; RLHF; approximate reward models; Policy-Interpolated Learning for Aligned Feedback; PILAF; preference learning; oracle reward
2502.04295,Beyond Prompt Content: Enhancing LLM Performance via Content-Format Integrated Prompt Optimization,LLM-core,2025-02,2025,13,20.0,0.0,16.064388961892245,0.5765162200282088,0.6644922425952046,neutral,4.0,1.0,True,13.0,4.0,9.0,1,2,0,Large Language Models; prompt optimization; content-format integrated optimization; natural language mutations; dynamic format exploration
2502.04296,Learning Real-World Action-Video Dynamics with Heterogeneous Masked Autoregression,Vision/Image-Gen,2025-02,2025,6,16.0,1.0,16.064388961892245,0.1986953455571227,0.4929478138222849,neutral,5.0,2.0,True,8.0,8.0,4.0,0,3,0,Heterogeneous Masked Autoregression; HMA; masked autoregression; quantized tokens; soft tokens; video predictions; video simulator; robotic video generation
2502.04299,MotionCanvas: Cinematic Shot Design with Controllable Image-to-Video Generation,Vision/Image-Gen,2025-02,2025,18,45.0,1.0,16.064388961892245,0.629231311706629,0.781558533145275,neutral,18.0,4.0,True,16.0,3.0,8.0,0,3,0,computer graphics; video diffusion models; image-to-video generation; motion-conditioning signals; 3D-aware motion control
2502.04306,ScoreFlow: Mastering LLM Agent Workflows via Score-based Preference Optimization,Reasoning/RL,2025-02,2025,20,34.0,7.0,16.064388961892245,0.6165373765867419,0.6406029619181947,neutral,66.0,15.0,True,24.0,24.0,5.0,1,2,0,ScoreFlow; efficient gradient-based optimization; continuous space; Score-DPO; direct preference optimization; question answering; coding; mathematical reasoning
2502.04313,Great Models Think Alike and this Undermines AI Oversight,LLM-core,2025-02,2025,33,33.0,2.0,16.064388961892245,0.8659203102961918,0.7886107193229901,neutral,17.0,9.0,True,46.0,15.0,9.0,1,2,0,AI Oversight; probabilistic metric; model mistakes; LLM-as-a-judge; self-preference; weak supervisor; strong student model; weak-to-strong generalization; correlated failures
2502.04320,ConceptAttention: Diffusion Transformers Learn Highly Interpretable Features,Vision/Image-Gen,2025-02,2025,36,43.0,6.0,16.064388961892245,0.8437059238363893,0.7712447108603667,neutral,254.0,27.0,True,49.0,49.0,5.0,1,3,0,multi-modal diffusion transformers; DiTs; ConceptAttention; saliency maps; attention layers; zero-shot image segmentation; ImageNet-Segmentation; PascalVOC; CLIP
2502.04322,Speak Easy: Eliciting Harmful Jailbreaks from LLMs with Simple Interactions,Vision-Perception,2025-02,2025,3,15.0,0.0,16.064388961892245,0.14033850493653033,0.5766925246826516,neutral,5.0,1.0,True,6.0,5.0,4.0,1,2,0,LLMs; jailbreak attacks; harmful behavior; HarmScore; Speak Easy; Attack Success Rate; HarmScore
2502.04327,Value-Based Deep RL Scales Predictably,LLM-core,2025-02,2025,7,12.0,0.0,16.064388961892245,0.3270451339915374,0.5156029619181947,neutral,72.0,9.0,True,46.0,46.0,7.0,0,5,0,value-based off-policy RL; Pareto frontier; updates-to-data ratio; DeepMind Control; OpenAI gym; IsaacGym
2502.04328,Ola: Pushing the Frontiers of Omni-Modal Language Model with Progressive Modality Alignment,Multimodal,2025-02,2025,29,71.0,12.0,16.064388961892245,0.7411847672778561,0.8114421720733427,neutral,9.0,4.0,True,15.0,4.0,7.0,1,2,0,omni-modal language model; progressive modality alignment; cross-modal alignment; vision-language models; streaming speech generation
2502.04350,CodeSteer: Symbolic-Augmented Language Models via Code/Text Guidance,Reasoning/RL,2025-02,2025,11,13.0,2.0,16.130091984231274,0.3715620592383639,0.3479372355430183,neutral,9.0,2.0,True,11.0,11.0,5.0,1,5,0,Large Language Models (LLMs); symbolic computing; CodeSteer; SymBench; multi-round supervised fine-tuning (SFT); direct preference optimization (DPO); CodeSteerLLM; GPT-4o; OpenAI o1; o1-preview; DeepSeek R1; Claude; Mistral; GPT-3.5
2502.04363,On-device Sora: Enabling Diffusion-Based Text-to-Video Generation for Mobile Devices,Vision/Image-Gen,2025-02,2025,12,10.0,1.0,16.09724047306176,0.4691466854724965,0.3519040902679831,neutral,21.0,8.0,True,8.0,8.0,6.0,1,3,0,diffusion-based text-to-video generation; smartphone-grade devices; Open-Sora; Linear Proportional Leap; Temporal Dimension Token Merging; Concurrent Inference with Dynamic Loading; iPhone 15 Pro; video diffusion; attention layers; model inference; resource-constrained mobile devices
2502.04370,DreamDPO: Aligning Text-to-3D Generation with Human Preferences via Direct Preference Optimization,Multimodal,2025-02,2025,6,26.0,4.0,16.09724047306176,0.15135754583921016,0.5416960507757405,neutral,3.0,2.0,True,11.0,8.0,6.0,0,2,0,text-to-3D generation; DreamDPO; optimization-based framework; direct preference optimization; pairwise examples; reward models; large multimodal models; preference-driven loss function; preference optimization; controllable 3D content
2502.04376,MEETING DELEGATE: Benchmarking LLMs on Attending Meetings on Our Behalf,Reasoning/RL,2025-02,2025,3,2.0,0.0,16.09724047306176,0.0442524682651622,0.05165726375176305,neutral,26.0,1.0,True,32.0,12.0,8.0,0,3,0,Large Language Models; LLM; GPT-4/4o; Gemini 1.5 Pro; Gemini 1.5 Flash; Llama3-8B/70B; meeting delegate system; natural language generation; reasoning; transcription errors
2502.04403,Agency Is Frame-Dependent,Reasoning/RL,2025-02,2025,23,7.0,0.0,16.064388961892245,0.6658145275035261,0.2016043723554302,neutral,44.0,15.0,True,79.0,2.0,16.0,0,4,0,reinforcement learning; agency; frame-dependent
2502.04404,Step Back to Leap Forward: Self-Backtracking for Boosting Reasoning of Language Models,Reasoning/RL,2025-02,2025,25,24.0,0.0,16.064388961892245,0.6977697461212976,0.5342031029619182,neutral,9.0,3.0,True,12.0,7.0,8.0,1,2,0,large language models (LLMs); Level 2 AGI Reasoners; o1; overthinking; auxiliary reward models; search process; self-backtracking mechanism; training; inference; reasoning ability; optimization; performance gain; optimal-path supervised fine-tuning method
2502.04411,Mediator: Memory-efficient LLM Merging with Less Parameter Conflicts and Uncertainty Based Routing,LLM-core,2025-02,2025,4,13.0,0.0,16.064388961892245,0.14818406205923837,0.5379055007052186,neutral,28.0,16.0,True,24.0,16.0,9.0,0,2,0,Model merging; Large Language Models; LLMs; parameter conflicts; model routing; layer-wise averaging; task-level expert routing; task arithmetic sparsity; dense expert; sparse experts; out-of-distribution samples; task uncertainty; LLaMA; Qwen
2502.04416,CMoE: Fast Carving of Mixture-of-Experts for Efficient LLM Inference,Efficiency/Systems,2025-02,2025,12,6.0,1.0,16.064388961892245,0.49303596614950634,0.30289139633286316,neutral,11.0,4.0,True,13.0,7.0,8.0,1,2,0,large language models (LLMs); feed-forward networks (FFNs); activation sparsity; mixture-of-experts (MoE); Carved MoE (CMoE); shared and routed experts; differentiable routing; load balancing
2502.04465,FocalCodec: Low-Bitrate Speech Coding via Focal Modulation Networks,Speech/Audio,2025-02,2025,3,22.0,2.0,16.064388961892245,0.10913258110014104,0.7077750352609309,underrated,91.0,28.0,True,32.0,32.0,4.0,1,2,0,self-supervised pretraining; neural audio codecs; focal modulation; speech resynthesis; voice conversion; generative modeling
2502.04507,Fast Video Generation with Sliding Tile Attention,Vision/Image-Gen,2025-02,2025,51,99.0,15.0,16.064388961892245,0.9125528913963329,0.9122002820874471,neutral,4.0,1.0,True,6.0,4.0,7.0,0,2,0,diffusion transformers; DiTs; 3D full attention; sliding tile attention; STA; attention scores; hardware-aware sliding window; 2D/3D sliding-window-like attention; FlashAttention-2; FlashAttention-3; HunyuanVideo; VBench
2502.04520,Linear Correlation in LM's Compositional Generalization and Hallucination,LLM-core,2025-02,2025,10,2.0,0.0,16.064388961892245,0.4741713681241185,0.12279619181946404,neutral,10.0,2.0,True,14.0,6.0,5.0,1,3,0,linear correlations; language models; knowledge composition; linear transformation; feedforward network; pre-trained vocabulary
2502.04689,"ARR: Question Answering with Large Language Models via Analyzing, Retrieving, and Reasoning",RAG/Retrieval,2025-02,2025,9,3.0,0.0,16.031537450722734,0.34590973201692526,0.1619358251057828,neutral,17.0,4.0,True,11.0,5.0,2.0,1,3,0,Large language models; zero-shot Chain-of-Thought; zero-shot prompting; intent analysis; retrieval; reasoning; question-answering; comprehensive experiments; ablation studies; case studies; model sizes; LLM series; generation settings
2502.04728,Generating Symbolic World Models via Test-time Scaling of Large Language Models,LLM-core,2025-02,2025,19,12.0,1.0,16.031537450722734,0.7149153737658674,0.515691114245416,neutral,4.0,2.0,True,7.0,6.0,8.0,1,2,0,Large Language Models; LLMs; Planning Domain Definition Language; PDDL; state transition; rule violations; constraints; ambiguity; symbolic world model; A*; Best-of-N sampling; verbalized machine learning; success rate; competition-level planning tasks
2502.04896,Goku: Flow Based Video Generative Foundation Models,Vision/Image-Gen,2025-02,2025,107,71.0,2.0,16.031537450722734,0.9805183356840621,0.8651269393511989,neutral,4.0,2.0,True,22.0,2.0,22.0,1,13,0,rectified flow Transformers; image-and-video generation models; text-to-image generation; text-to-video tasks; GenEval; DPG-Bench; VBench
2502.04959,No Task Left Behind: Isotropic Model Merging with Common and Task-Specific Subspaces,Vision-Perception,2025-02,2025,12,73.0,15.0,16.031537450722734,0.6237658674188998,0.9138751763046544,neutral,138.0,28.0,True,37.0,25.0,6.0,1,2,0,task matrices; weight update matrices; singular components; isotropic merging; singular value spectrum; common subspaces; task-specific subspaces
2502.05003,QuEST: Stable Training of LLMs with 1-Bit Weights and Activations,Efficiency/Systems,2025-02,2025,44,20.0,2.0,16.031537450722734,0.8947461212976022,0.6459802538787024,neutral,236.0,18.0,True,43.0,43.0,6.0,1,3,0,Quantization-Aware Training (QAT); QuEST; Hadamard normalization; MSE-optimal fitting; trust gradient estimator; Llama-type architectures; scaling laws; sparse representations
2502.05092,Lost in Time: Clock and Calendar Understanding Challenges in Multimodal LLMs,Multimodal,2025-02,2025,8,11.0,0.0,16.031537450722734,0.23510225669957688,0.28958039492242593,neutral,31.0,10.0,True,14.0,12.0,3.0,0,4,0,multimodal large language models; MLLMs; visual recognition; numerical reasoning; temporal inference
2502.05163,DuoGuard: A Two-Player RL-Driven Framework for Multilingual LLM Guardrails,Reasoning/RL,2025-02,2025,22,27.0,7.0,16.031537450722734,0.6503878702397743,0.5736071932299013,neutral,,,False,10.0,6.0,5.0,1,2,0,Reinforcement Learning; RL; generator; guardrail model; Nash equilibrium; synthetic data generation; multilingual safety; LlamaGuard3
2502.05167,NoLiMa: Long-Context Evaluation Beyond Literal Matching,Reasoning/RL,2025-02,2025,16,88.0,5.0,16.031537450722734,0.5252997179125529,0.8576339915373766,neutral,40.0,39.0,True,17.0,17.0,7.0,1,2,0,large language models; needle-in-a-haystack test; distractors; fact chaining; in-context reasoning; attention mechanism
2502.05171,Scaling up Test-Time Compute with Latent Reasoning: A Recurrent Depth Approach,Reasoning/RL,2025-02,2025,156,252.0,49.0,16.031537450722734,0.988540197461213,0.9666784203102962,neutral,18.0,3.0,True,44.0,6.0,9.0,1,12,0,recurrent block; latent space; chain-of-thought; reasoning benchmarks
2502.05173,VideoRoPE: What Makes for Good Video Rotary Position Embedding?,RAG/Retrieval,2025-02,2025,64,55.0,6.0,16.031537450722734,0.9427009873060649,0.8655677009873061,neutral,19.0,2.0,True,38.0,12.0,12.0,1,2,0,Rotary Position Embedding; RoPE; long-context capabilities; V-NIAH-D; diagonal layout; low-frequency temporal allocation; adjustable temporal spacing; long video retrieval; video understanding; video hallucination
2502.05176,AuraFusion360: Augmented Unseen Region Alignment for Reference-based 360° Unbounded Scene Inpainting,Vision/Image-Gen,2025-02,2025,40,19.0,5.0,16.031537450722734,0.8664492242595204,0.544605077574048,neutral,6.0,16.0,True,6.0,3.0,11.0,1,3,0,Gaussian Splatting; depth-aware unseen mask generation; Adaptive Guided Depth Diffusion; SDEdit; 360-USID dataset
2502.05178,QLIP: Text-Aligned Visual Tokenization Unifies Auto-Regressive Multimodal Understanding and Generation,Multimodal,2025-02,2025,10,31.0,4.0,16.031537450722734,0.32149153737658676,0.6003173483779972,neutral,19.0,8.0,True,21.0,12.0,9.0,1,2,0,binary-spherical-quantization; autoencoder; reconstruction; language-image alignment; multimodal understanding; text-conditioned image generation; mixed-modality auto-regressive model; LLaVA; LlamaGen
2502.05179,FlashVideo:Flowing Fidelity to Detail for Efficient High-Resolution Video Generation,Vision/Image-Gen,2025-02,2025,24,32.0,3.0,16.031537450722734,0.7284026798307476,0.6979019746121298,neutral,16.0,5.0,True,22.0,6.0,10.0,1,3,0,DiT diffusion models; text-to-video generation; computational efficiency; high resolution; prompt fidelity; flow matching; fine details; function evaluations; model capacity; data scale; computational demands; state-of-the-art
2502.05282,Homeomorphism Prior for False Positive and Negative Problem in Medical Image Dense Contrastive Representation Learning,Vision-Perception,2025-02,2025,0,8.0,0.0,16.031537450722734,0.002909026798307475,0.3905148095909732,neutral,33.0,6.0,True,18.0,1.0,6.0,1,2,0,DCRL; dense contrastive representation learning; medical images; homeomorphism prior; correspondences; deformable homeomorphism learning; geometric semantic similarity; topological preservation; semantic information; alignment degree
2502.05364,Hypencoder: Hypernetworks for Information Retrieval,RAG/Retrieval,2025-02,2025,10,8.0,0.0,16.031537450722734,0.393688293370945,0.3684767277856135,neutral,7.0,60.0,True,8.0,8.0,3.0,1,2,0,retrieval models; vector inner products; relevance score; neural network; hypernetwork; Hypencoder; in-domain search tasks; reranking models; out-of-domain search tasks; tip-of-the-tongue retrieval; instruction-following retrieval tasks; approximate search algorithm
2502.05415,Show-o Turbo: Towards Accelerated Unified Multimodal Understanding and Generation,Vision/Image-Gen,2025-02,2025,20,1.0,0.0,15.99868593955322,0.6629936530324401,0.03913963328631876,neutral,4.0,2.0,True,4.0,4.0,6.0,1,2,0,denoising; inference; Show-o; text-to-image generation; image-to-text generation; parallel decoding; consistency distillation; trajectory segmentation; curriculum learning; GenEval score; classifier-free guidance
2502.05431,APE: Faster and Longer Context-Augmented Generation via Adaptive Parallel Encoding,RAG/Retrieval,2025-02,2025,6,22.0,5.0,15.99868593955322,0.19887165021156558,0.6674894217207334,underrated,9.0,2.0,True,9.0,6.0,3.0,1,4,0,Context-augmented generation; RAG; ICL; parallel encoding; KV states; position reuse; attention distribution; shared prefix; attention temperature; scaling factor; many-shot CAG; prefilling time
2502.05609,Lossless Acceleration of Large Language Models with Hierarchical Drafting based on Temporal Locality in Speculative Decoding,Code/Math,2025-02,2025,18,5.0,0.0,15.99868593955322,0.7061001410437235,0.29592736248236956,overrated,19.0,3.0,True,18.0,2.0,9.0,1,3,0,Large Language Models; LLMs; speculative decoding; forwarding pass; Hierarchy Drafting; HD; hierarchical framework; temporal locality; draft tokens; Spec-Bench
2502.05664,CODESIM: Multi-Agent Code Generation and Problem Solving through Simulation-Driven Planning and Debugging,Agents,2025-02,2025,24,38.0,4.0,15.99868593955322,0.6517983074753173,0.6323166431593794,neutral,21.0,9.0,True,16.0,16.0,3.0,1,3,0,multi-agent framework; program synthesis; plan verification; internal debugging; step-by-step simulation; HumanEval; MBPP; APPS; CodeContests
2502.05761,3CAD: A Large-Scale Real-World 3C Product Dataset for Unsupervised Anomaly,Efficiency/Systems,2025-02,2025,7,20.0,0.0,15.965834428383705,0.26683709449929477,0.6463328631875882,neutral,1.0,1.0,True,8.0,2.0,7.0,1,2,0,3CAD; Coarse-to-Fine detection paradigm; Recovery Guidance; anomaly detection; heterogeneous distillation model; segmentation model; pixel-level anomalies
2502.05795,The Curse of Depth in Large Language Models,Vision-Perception,2025-02,2025,40,44.0,6.0,15.965834428383705,0.9316819464033851,0.8375352609308886,neutral,40.0,6.0,True,11.0,8.0,6.0,1,5,0,Curse of Depth; Large Language Models; Pre-Layer Normalization; Pre-LN; Transformer; output variance; derivative; training; LayerNorm Scaling; pre-training; supervised fine-tuning
2502.05878,Retrieval-augmented Large Language Models for Financial Time Series Forecasting,RAG/Retrieval,2025-02,2025,40,10.0,2.0,15.965834428383705,0.8669781382228491,0.43326868829337095,neutral,24.0,2.0,True,19.0,17.0,13.0,0,3,0,retrieval-augmented generation; fine-tuned; large language model; candidate selection; training objective; similarity; retriever; FinSeer; financial forecasting; BIGDATA22
2502.05932,Skill Expansion and Composition in Parameter Space,Efficiency/Systems,2025-02,2025,4,14.0,1.0,15.965834428383705,0.11503878702397743,0.5400211565585331,neutral,36.0,4.0,True,21.0,21.0,7.0,1,3,0,Parametric Skill Expansion and Composition; PSEC; Low-Rank Adaptation; LoRA; parameter-efficient finetuning; skill composition; skill library; context-aware module; D4RL; DSRL benchmarks; DeepMind Control Suite
2502.05957,MetaChain: A Fully-Automated and Zero-Code Framework for LLM Agents,Agents,2025-02,2025,16,57.0,3.0,15.965834428383705,0.4915373765867419,0.7433004231311706,neutral,11.0,2.0,True,12.0,2.0,3.0,1,2,0,LLM Agents; task automation; intelligent decision-making; LangChain; AutoGen; agent development frameworks; Natural Language Alone; Agentic System Utilities; LLM-powered Actionable Engine; Self-Managing File System; Self-Play Agent Customization module; Multi-Agent System; General AI Assistants; GAIA benchmark; Retrieval-Augmented Generation (RAG)
2502.05979,VFX Creator: Animated Visual Effect Generation with Controllable Diffusion Transformer,Vision/Image-Gen,2025-02,2025,9,14.0,6.0,15.965834428383705,0.33890162200282087,0.45089915373765865,neutral,54.0,7.0,True,26.0,26.0,7.0,1,2,0,Video Diffusion Transformer; LoRA adapter; instance-level spatial manipulation; tokenized start-end motion timestamps; diffusion process; text encoder; temporal control; spatial condition; temporal controllability; metric for temporal control
2502.06023,Dual Caption Preference Optimization for Diffusion Models,Vision/Image-Gen,2025-02,2025,9,1.0,0.0,15.965834428383705,0.33890162200282087,0.039404090267983076,neutral,10.0,20.0,True,23.0,4.0,7.0,1,2,0,human preference optimization; Large Language Models (LLMs); text-to-image diffusion models; denoising network; irrelevant prompt issue; Dual Caption Preference Optimization (DCPO); Pick-Double Caption dataset; Pickscore; HPSv2.1; GenEval; CLIPscore; ImageReward
2502.06049,LM2: Large Memory Models,Reasoning/RL,2025-02,2025,32,9.0,3.0,15.965834428383705,0.7744181946403385,0.2527327221438646,overrated,0.0,0.0,True,13.0,2.0,8.0,1,7,0,Transformer architecture; memory module; cross attention; gating mechanisms; multi-hop inference; numerical reasoning; large-context question-answering; MMLU dataset; memory interpretability; memory module effectiveness; test-time behavior
2502.06060,Training Language Models for Social Deduction with Multi-Agent Reinforcement Learning,Agents,2025-02,2025,37,15.0,0.0,15.965834428383705,0.7926657263751763,0.34820169252468264,neutral,187.0,15.0,True,69.0,69.0,4.0,1,3,0,language models; multi-agent reinforcement learning; communication strategies; dense reward signal; embodiment; social deduction; adversarial imposter; emergent behaviors; zero-shot coordination
2502.06145,Animate Anyone 2: High-Fidelity Character Image Animation with Environment Affordance,Vision/Image-Gen,2025-02,2025,18,60.0,6.0,15.932982917214192,0.6233251057827927,0.8363892806770099,neutral,10.0,6.0,True,9.0,9.0,9.0,0,5,0,diffusion models; Animate Anyone; environment affordance; conditional inputs; shape-agnostic mask; object guider; spatial blending; pose modulation
2502.06155,Efficient-vDiT: Efficient Video Diffusion Transformers With Attention Tile,Vision/Image-Gen,2025-02,2025,10,23.0,4.0,15.932982917214192,0.38460860366713684,0.6067083921015515,neutral,1.0,0.0,True,13.0,4.0,7.0,0,2,0,Diffusion Transformers; 3D full attention; sparse 3D attention; multi-step consistency distillation; sequence parallelism
2502.06282,Jakiro: Boosting Speculative Decoding with Decoupled Multi-Head via MoE,Efficiency/Systems,2025-02,2025,6,4.0,0.0,15.932982917214192,0.21332863187588152,0.21535613540197462,neutral,28.0,33.0,True,13.0,13.0,10.0,1,3,0,speculative decoding; draft model; target model; tree-based sampling; Mixture of Experts; independent experts; hybrid inference strategy; autoregressive decoding; parallel decoding; contrastive mechanism
2502.06329,Expect the Unexpected: FailSafe Long Context QA for Finance,Benchmark/Eval,2025-02,2025,133,6.0,0.0,15.932982917214192,0.9922425952045134,0.307475317348378,overrated,4.0,6.0,True,6.0,6.0,6.0,1,4,0,LLM; long-context financial benchmark; FailSafeQA; Query Failure; Context Failure; LLM-as-a-Judge; Qwen2.5-72B-Instruct; Robustness; Context Grounding; Compliance; Palmyra-Fin-128k-Instruct; OpenAI o3-mini; hallucination
2502.06394,SynthDetoxM: Modern LLMs are Few-Shot Parallel Detoxification Data Annotators,Benchmark/Eval,2025-02,2025,89,5.0,1.0,15.932982917214192,0.980694640338505,0.2613716502115656,overrated,7.0,2.0,True,5.0,3.0,5.0,1,2,0,multilingual text detoxification; parallel multilingual datasets; text detoxification dataset; LLMs; few-shot setting; MultiParaDetox
2502.06428,CoS: Chain-of-Shot Prompting for Long Video Understanding,Multimodal,2025-02,2025,10,28.0,4.0,15.932982917214192,0.31734837799717913,0.5704337094499294,neutral,5.0,2.0,True,5.0,5.0,5.0,1,2,0,multi-modal large language models; MLLMs; long videos; visual tokens; context length; sparse sampling; exhaustive sampling; shot selection; test-time visual prompt optimisation; shots-task alignment; binary video summary; pseudo temporal grounding; video co-reasoning module; task-relevant shots; irrelevant shots; long video understanding
2502.06527,CustomVideoX: 3D Reference Attention Driven Dynamic Adaptation for Zero-Shot Customized Video Diffusion Transformers,Vision/Image-Gen,2025-02,2025,11,12.0,0.0,15.932982917214192,0.4258638928067701,0.40893864598025387,neutral,6.0,2.0,True,14.0,8.0,12.0,0,2,0,video diffusion transformer; pre-trained video networks; LoRA parameters; 3D Reference Attention; Time-Aware Reference Attention Bias; TAB strategy; Entity Region-Aware Enhancement; ERAE module; VideoBench; video consistency; quality
2502.06533,Ignore the KL Penalty! Boosting Exploration on Critical Tokens to Enhance RL Fine-Tuning,Reasoning/RL,2025-02,2025,17,32.0,0.0,15.932982917214192,0.5465444287729196,0.62438293370945,neutral,2.0,1.0,True,2.0,2.0,3.0,1,2,0,reinforcement learning; pre-trained LLMs; KL penalty; exploration; critical tokens
2502.06589,Hephaestus: Improving Fundamental Agent Capabilities of Large Language Models through Continual Pre-Training,Agents,2025-02,2025,21,4.0,0.0,15.932982917214192,0.5979372355430184,0.09185472496473907,neutral,40.0,9.0,True,22.0,1.0,19.0,0,4,0,LLM-based autonomous agents; Hephaestus-Forge; API function calling; intrinsic reasoning; environmental feedback; agent benchmarks; continual pre-training
2502.06608,TripoSG: High-Fidelity 3D Shape Synthesis using Large-Scale Rectified Flow Models,Vision/Image-Gen,2025-02,2025,39,167.0,33.0,15.932982917214192,0.8590444287729196,0.9586565585331452,neutral,11.0,2.0,True,23.0,10.0,11.0,1,4,0,shape diffusion; rectified flow transformer; SDF loss; normal loss; eikonal loss; 3D VAE; 3D VAE training; 3D reconstruction; data processing pipeline; 3D shape generation
2502.06635,Steel-LLM:From Scratch to Open Source -- A Personal Journey in Building a Chinese-Centric LLM,Benchmark/Eval,2025-02,2025,6,0.0,0.0,15.932982917214192,0.2677186177715092,0.018952750352609307,neutral,2.0,1.0,True,3.0,3.0,4.0,1,2,0,landmark model; model-building journey; data collection; model design; training methodologies; benchmarks; CEVAL; CMMLU
2502.06703,Can 1B LLM Surpass 405B LLM? Rethinking Compute-Optimal Test-Time Scaling,Reasoning/RL,2025-02,2025,152,145.0,16.0,15.932982917214192,0.9874823695345557,0.9254231311706629,neutral,35.0,3.0,True,22.0,19.0,8.0,1,6,0,Test-Time Scaling; Large Language Models; process reward models; MATH-500; AIME24; compute-optimal strategy
2502.06755,Sparse Autoencoders for Scientifically Rigorous Interpretation of Vision Models,Code/Math,2025-02,2025,8,21.0,2.0,15.932982917214192,0.38919252468265164,0.6969322990126939,neutral,94.0,12.0,True,45.0,45.0,4.0,1,1,0,sparse autoencoders; semantic abstractions; model behavior; human-interpretable visual features
2502.06764,History-Guided Video Diffusion,Vision/Image-Gen,2025-02,2025,12,130.0,20.0,15.932982917214192,0.46086036671368125,0.9379407616361072,neutral,4.0,3.0,True,14.0,7.0,6.0,1,2,0,classifier-free guidance; diffusion models; video diffusion; context frames; history; fixed-size conditioning; history dropout; Diffusion Forcing Transformer; DFoT; History Guidance; temporal consistency; motion dynamics; compositional generalization; long videos
2502.06772,ReasonFlux: Hierarchical LLM Reasoning via Scaling Thought Templates,Reasoning/RL,2025-02,2025,22,61.0,2.0,15.932982917214192,0.6474788434414669,0.7911671368124118,neutral,10.0,1.0,True,17.0,13.0,4.0,0,3,0,hierarchical LLM reasoning; thought templates; mathematical reasoning; reinforcement learning; template trajectory; inference scaling system; ReasonFlux-32B; MATH benchmark; USA Math Olympiad; AIME benchmark
2502.06776,InSTA: Towards Internet-Scale Training For Agents,Vision/Image-Gen,2025-02,2025,9,23.0,3.0,15.932982917214192,0.33762341325811,0.6067083921015515,neutral,16.0,20.0,True,12.0,12.0,4.0,1,2,0,LLM; latent diffusion models; task generation; trajectory completion; trajectory judgment; Llama 3.1 70B; human demonstrations; Step Accuracy; generalization; Mind2Web; WebLINX
2502.06781,Exploring the Limit of Outcome Reward for Learning Mathematical Reasoning,Reasoning/RL,2025-02,2025,58,48.0,3.0,15.932982917214192,0.9091149506346967,0.7352785613540197,neutral,22.0,3.0,True,22.0,16.0,17.0,1,6,0,reinforcement learning; OREAL; Outcome REwArd-based reinforcement Learning; binary outcome rewards; behavior cloning; best-of-N; KL-regularized optimal policy; token-level reward model; MATH-500; pass@1 accuracy
2502.06782,Lumina-Video: Efficient and Flexible Video Generation with Multi-scale Next-DiT,Vision/Image-Gen,2025-02,2025,15,19.0,1.0,15.932982917214192,0.5528913963328632,0.5456629055007052,neutral,5.0,1.0,True,33.0,3.0,19.0,1,2,0,Diffusion Transformers; DiTs; Next-DiT; Lumina-Next; Lumina-Video; Multi-scale Next-DiT; patchifications; motion score; progressive training; FPS; multi-source training; Lumina-V2A; video-to-audio model
2502.06786,Matryoshka Quantization,Efficiency/Systems,2025-02,2025,32,8.0,4.0,15.932982917214192,0.826163610719323,0.37596967559943584,neutral,32.0,8.0,True,14.0,14.0,5.0,0,4,0,quantizing model weights; communication costs; inference costs; model quality; low precisions; int4; int2; nested structure; Matryoshka Quantization; multi-scale quantization; co-training; co-distillation; FFN-quantized; Gemma-2 9B; Gemma-2 2B
2502.06788,EVEv2: Improved Baselines for Encoder-Free Vision-Language Models,Multimodal,2025-02,2025,14,29.0,3.0,15.932982917214192,0.4580394922425952,0.5794252468265162,neutral,13.0,4.0,True,16.0,5.0,9.0,1,2,0,encoder-free vision-language models; VLMs; pre-trained vision encoders; discrete tokenizers; minimalist visual layers; unified model; modality decomposition; training strategy; decoder-only architecture; data efficiency; vision-reasoning capability
2502.06807,Competitive Programming with Large Reasoning Models,Reasoning/RL,2025-02,2025,69,106.0,9.0,16.16294349540079,0.9373236953455572,0.8846086036671368,neutral,50.0,13.0,True,25.0,4.0,24.0,0,2,0,reinforcement learning; large language models; LLMs; general-purpose reasoning models; domain-specific system; hand-engineered inference strategies; International Olympiad in Informatics; IOI; gold medal; Codeforces rating; competitive programming
2502.06857,Gemstones: A Model Suite for Multi-Faceted Scaling Laws,Vision-Perception,2025-02,2025,24,11.0,0.0,16.031537450722734,0.8388575458392101,0.4822813822284908,neutral,4.0,1.0,True,43.0,6.0,8.0,1,2,0,scaling laws; hyper-parameter choices; architecture; prescription; Gemstones; language modeling; model width; model depth
